Berserk (1967) ,5.0
Bonnie and Clyde (1967) ,7.9
The Fox (1967) ,6.7
Guess Who's Coming to Dinner (1967) ,7.8
I Am Curious (Yellow) (1967) ,6.1
Playtime (1967) ,8.0
Smashing Time (1967) ,6.3
Thoroughly Modern Millie (1967) ,7.0
Two for the Road (1967) ,7.6
Uchû daikaijû Girara (1967) ,4.9
Valley of the Dolls (1967) ,5.9
Wait Until Dark (1967) ,7.9
Woman Times Seven (1967) ,6.1
The Young Girls of Rochefort (1967) ,7.7
Black Girl (1966) ,7.5
Cathy Come Home             ,8.0
Daisies (1966) ,7.4
Late August at the Hotel Ozone (1967) ,6.8
Fahrenheit 451 (1966) ,7.3
Georgy Girl (1966) ,6.9
The Group (1966) ,6.6
Persona (1966) ,8.1
The Plague of the Zombies (1966) ,6.7
Torn Curtain (1966) ,6.7
The Trouble with Angels (1966) ,7.5
A Study in Terror (1965) ,6.6
Bunny Lake Is Missing (1965) ,7.3
Darling (1965) ,7.2
Devils of Darkness (1965) ,4.9
"Faster, Pussycat! Kill! Kill! (1965) ",6.8
Inside Daisy Clover (1965) ,6.3
Juliet of the Spirits (1965) ,7.7
The Pleasure Girls (1965) ,5.8
Repulsion (1965) ,7.8
The Sound of Music (1965) ,8.0
That Darn Cat! (1965) ,6.7
Viva Maria! (1965) ,6.4
Band of Outsiders (1964) ,7.8
The Chalk Garden (1964) ,7.6
Code Name: Tiger (1964) ,5.0
Dead Ringer (1964) ,7.4
"Ghidorah, the Three-Headed Monster (1964) ",6.7
"Hush...Hush, Sweet Charlotte (1964) ",7.7
La tía Tula (1964) ,7.8
Marnie (1964) ,7.2
Marriage Italian Style (1964) ,7.5
Mary Poppins (1964) ,7.8
My Fair Lady (1964) ,7.9
Nikutai no mon (1964) ,7.6
Red Desert (1964) ,7.7
Sedotta e abbandonata (1964) ,8.0
The Umbrellas of Cherbourg (1964) ,7.8
The Unsinkable Molly Brown (1964) ,6.8
8½ (1963) ,8.1
The Birds (1963) ,7.7
Bye Bye Birdie (1963) ,6.7
Carry on Cabby (1963) ,6.4
Dementia 13 (1963) ,5.7
From Russia with Love (1963) ,7.5
The Haunting (1963) ,7.6
"Move Over, Darling (1963) ",7.0
Sanjuro (1962) ,8.2
The Servant (1963) ,7.9
The Silence (1963) ,8.0
Summer Holiday (1963) ,6.1
Summer Magic (1963) ,7.1
La carrière de Suzanne (1963) ,7.2
Tom Jones (1963) ,6.7
Advise & Consent (1962) ,7.8
Carnival of Souls (1962) ,7.2
Cleo from 5 to 7 (1962) ,8.0
The Day of the Triffids (1963) ,6.1
Gypsy (1962) ,7.2
Hatari! (1962) ,7.2
King Kong vs. Godzilla (1962) ,5.9
The L-Shaped Room (1962) ,7.4
Sundays and Cybèle (1962) ,7.9
Lolita (1962) ,7.6
The Loneliness of the Long Distance Runner (1962) ,7.7
The Miracle Worker (1962) ,8.1
The Music Man (1962) ,7.7
To Kill a Mockingbird (1962) ,8.3
What Ever Happened to Baby Jane? (1962) ,8.1
A Raisin in the Sun (1961) ,8.1
A Taste of Honey (1961) ,7.6
Accattone (1961) ,7.8
Blue Hawaii (1961) ,6.1
The Children's Hour (1961) ,7.8
The Curse of the Werewolf (1961) ,6.8
The Innocents (1961) ,7.9
La Notte (1961) ,8.0
"Léon Morin, Priest (1961) ",7.8
101 Dalmatians (1961) ,7.2
"One, Two, Three (1961) ",8.0
The Parent Trap (1961) ,7.1
Paris Blues (1961) ,6.7
Snow White and the Three Stooges (1961) ,5.3
Splendor in the Grass (1961) ,7.8
Underworld U.S.A. (1961) ,7.5
West Side Story (1961) ,7.6
The Apartment (1960) ,8.3
Black Sunday (1960) ,7.3
Body in the Web (1960) ,2.4
The City of the Dead (1960) ,6.8
Exodus (1960) ,6.8
Inherit the Wind (1960) ,8.2
Jigoku (1960) ,6.9
Two Women (1960) ,7.9
Akibiyori (1960) ,8.2
Les yeux sans visage (1960) ,7.8
Make Mine Mink (1960) ,7.1
The Story of Ruth (1960) ,6.9
The Truth (1960) ,7.6
The Virgin Spring (1960) ,8.1
Wild River (1960) ,7.7
Zazie dans le Métro (1960) ,7.1
Araya (1959) ,7.7
The Bat (1959) ,6.1
Ben-Hur (1959) ,8.1
Come Dance with Me! (1959) ,6.3
Darby O'Gill and the Little People (1959) ,7.2
Ghost of Dragstrip Hollow (1959) ,4.9
The Giant Gila Monster (1959) ,3.3
Gidget (1959) ,6.7
Good Morning (1959) ,7.9
House on Haunted Hill (1959) ,6.9
Imitation of Life (1959) ,7.9
The Nun's Story (1959) ,7.6
Some Like It Hot (1959) ,8.3
"Suddenly, Last Summer (1959) ",7.6
The Wasp Woman (1959) ,4.6
Auntie Mame (1958) ,8.0
Cat on a Hot Tin Roof (1958) ,8.1
Horror of Dracula (1958) ,7.4
Indiscreet (1958) ,6.8
The Inn of the Sixth Happiness (1958) ,7.3
Love Is My Profession (1958) ,6.9
Mädchen in Uniform (1958) ,7.1
Mon Oncle (1958) ,7.9
Separate Tables (1958) ,7.5
South Pacific (1958) ,6.9
The Wild Women of Wongo (1958) ,2.1
Amanecer en Puerta Oscura (1957) ,6.4
The Cranes Are Flying (1957) ,8.3
Desk Set (1957) ,7.3
Funny Face (1957) ,7.1
The Mysterians (1957) ,6.3
Curse of the Demon (1957) ,7.6
The Nights of Cabiria (1957) ,8.2
The Prince and the Showgirl (1957) ,6.7
Sorority Girl (1957) ,5.4
Tammy and the Bachelor (1957) ,7.0
...And God Created Woman (1956) ,6.3
Aparajito (1956) ,8.2
The Bad Seed (1956) ,7.5
Bus Stop (1956) ,6.6
Main Street (1956) ,7.9
Gunslinger (1956) ,3.1
High Society (1956) ,7.0
Invasion of the Body Snatchers (1956) ,7.8
The Man Who Never Was (1956) ,7.4
The Proud and Profane (1956) ,6.2
The Searchers (1956) ,8.0
War and Peace (1956) ,6.8
Bride of the Monster (1955) ,4.1
Daddy Long Legs (1955) ,6.7
Diabolique (1955) ,8.1
The Fast and the Furious (1955) ,5.3
The Glass Slipper (1955) ,6.5
Guys and Dolls (1955) ,7.2
The Ladykillers (1955) ,7.8
The Grand Maneuver (1955) ,6.9
Marty (1955) ,7.7
My Sister Eileen (1955) ,6.8
The Night of the Hunter (1955) ,8.0
Oklahoma! (1955) ,7.2
Pather Panchali (1955) ,8.4
The Prodigal (1955) ,5.2
Summertime (1955) ,7.4
To Catch a Thief (1955) ,7.5
We're No Angels (1955) ,7.5
Cómicos (1954) ,7.1
Hobson's Choice (1954) ,7.7
Journey to Italy (1954) ,7.4
Bangiku (1954) ,7.5
Rear Window (1954) ,8.5
Salt of the Earth (1954) ,7.5
Seven Brides for Seven Brothers (1954) ,7.4
Three Coins in the Fountain (1954) ,6.3
Uwasa no onna (1954) ,7.7
White Christmas (1954) ,7.6
The Big Heat (1953) ,8.0
Calamity Jane (1953) ,7.3
The Cruel Sea (1953) ,7.7
From Here to Eternity (1953) ,7.7
Gentlemen Prefer Blondes (1953) ,7.2
How to Marry a Millionaire (1953) ,7.0
Miss Sadie Thompson (1953) ,6.0
Monsieur Hulot's Holiday (1953) ,7.6
Peter Pan (1953) ,7.3
Pickup on South Street (1953) ,7.8
Roman Holiday (1953) ,8.1
Salome (1953) ,5.9
Summer with Monika (1953) ,7.6
Tokyo Story (1953) ,8.2
Clash by Night (1952) ,7.2
Forbidden Games (1952) ,8.0
Lovely to Look At (1952) ,6.3
Singin' in the Rain (1952) ,8.3
A Streetcar Named Desire (1951) ,8.0
Alice in Wonderland (1951) ,7.4
Bellissima (1951) ,7.9
Cause for Alarm! (1951) ,6.5
The Day the Earth Stood Still (1951) ,7.8
Early Summer (1951) ,8.2
The Idiot (1951) ,7.4
Quo Vadis (1951) ,7.2
Show Boat (1951) ,7.0
Surcos (1951) ,7.8
Take Care of My Little Girl (1951) ,6.7
Westward the Women (1951) ,7.6
All About Eve (1950) ,8.3
Born Yesterday (1950) ,7.6
Cinderella (1950) ,7.3
Les Enfants Terribles (1950) ,7.2
No Way Out (1950) ,7.5
Odette (1950) ,7.1
Scandal (1950) ,7.3
Stage Fright (1950) ,7.1
Summer Stock (1950) ,7.2
A Letter to Three Wives (1949) ,7.8
Adam's Rib (1949) ,7.6
The Barkleys of Broadway (1949) ,7.1
Caught (1949) ,7.1
The Heiress (1949) ,8.2
Late Spring (1949) ,8.3
Little Women (1949) ,7.3
On the Town (1949) ,7.6
Pinky (1949) ,7.2
Under Capricorn (1949) ,6.2
Easter Parade (1948) ,7.5
Enchantment (1948) ,7.2
I Remember Mama (1948) ,8.2
Joan of Arc (1948) ,6.5
Mr. Blandings Builds His Dream House (1948) ,7.3
The Red Shoes (1948) ,8.3
The Snake Pit (1948) ,7.7
Black Narcissus (1947) ,8.0
The Egg and I (1947) ,7.2
The Ghost and Mrs. Muir (1947) ,7.9
Nada (1947) ,6.6
The Shocking Miss Pilgrim (1947) ,6.4
Beauty and the Beast (1946) ,8.0
Devotion (1946) ,6.7
Dressed to Kill (1946) ,7.0
The Harvey Girls (1946) ,7.1
It's a Wonderful Life (1946) ,8.6
The Strange Woman (1946) ,6.6
The Stranger (1946) ,7.4
Two Sisters from Boston (1946) ,6.6
Brief Encounter (1945) ,8.1
Dead of Night (1945) ,7.7
The Enchanted Cottage (1945) ,7.6
'I Know Where I'm Going!' (1945) ,7.6
Isle of the Dead (1945) ,6.6
Keep Your Powder Dry (1945) ,6.5
Les dames du Bois de Boulogne (1945) ,7.4
Mildred Pierce (1945) ,8.0
"Rome, Open City (1945) ",8.1
Scarlet Street (1945) ,7.9
The Seventh Veil (1945) ,7.0
Spellbound (1945) ,7.6
The Woman in Green (1945) ,6.9
A Canterbury Tale (1944) ,7.7
Arsenic and Old Lace (1944) ,8.0
Cover Girl (1944) ,6.9
Double Indemnity (1944) ,8.3
I'll Be Seeing You (1944) ,7.3
Laura (1944) ,8.1
Lifeboat (1944) ,7.8
Meet Me in St. Louis (1944) ,7.7
Ichiban utsukushiku (1944) ,5.8
National Velvet (1944) ,7.4
Since You Went Away (1944) ,7.6
To Have and Have Not (1944) ,8.0
Les anges du péché (1943) ,7.6
Cry 'Havoc' (1943) ,6.9
Day of Wrath (1943) ,8.0
I Walked with a Zombie (1943) ,7.2
Jane Eyre (1943) ,7.6
Le Corbeau (1943) ,7.8
Old Acquaintance (1943) ,7.6
Shadow of a Doubt (1943) ,8.0
So Proudly We Hail! (1943) ,7.6
Tender Comrade (1943) ,6.3
Watch on the Rhine (1943) ,7.4
Cat People (1942) ,7.4
For Me and My Gal (1942) ,7.2
I Married an Angel (1942) ,6.0
The Major and the Minor (1942) ,7.5
The Man Who Came to Dinner (1942) ,7.6
Mrs. Miniver (1942) ,7.6
"Now, Voyager (1942) ",8.0
Woman of the Year (1942) ,7.3
Buck Privates (1941) ,7.3
Cheers for Miss Bishop (1941) ,6.7
The Devil and Miss Jones (1941) ,7.8
Hold That Ghost (1941) ,7.6
Meet John Doe (1941) ,7.7
Murder by Invitation (1941) ,6.1
The Shanghai Gesture (1941) ,6.8
Sullivan's Travels (1941) ,8.1
Suspicion (1941) ,7.4
Anne of Windy Poplars (1940) ,6.5
The Ape (1940) ,4.5
"Dance, Girl, Dance (1940) ",6.7
Gaslight (1940) ,7.4
The Grapes of Wrath (1940) ,8.1
The Great Dictator (1940) ,8.5
His Girl Friday (1940) ,8.0
The Last Alarm (1940) ,5.9
The Mortal Storm (1940) ,7.9
The Philadelphia Story (1940) ,8.0
Pride and Prejudice (1940) ,7.4
Primrose Path (1940) ,7.0
Rebecca (1940) ,8.2
The Sea Hawk (1940) ,7.8
The Shop Around the Corner (1940) ,8.1
The Adventures of Sherlock Holmes (1939) ,7.6
Babes in Arms (1939) ,6.5
Dark Victory (1939) ,7.6
Destry Rides Again (1939) ,7.7
Gone with the Wind (1939) ,8.2
The Gorilla (1939) ,4.9
Jamaica Inn (1939) ,6.3
Nancy Drew... Reporter (1939) ,6.7
Ninotchka (1939) ,8.0
The Rules of the Game (1939) ,8.1
Stagecoach (1939) ,7.9
The Wizard of Oz (1939) ,8.1
The Women (1939) ,8.0
Bringing Up Baby (1938) ,8.0
Four Daughters (1938) ,7.0
Holiday (1938) ,7.8
The Lady Vanishes (1938) ,7.9
The Mad Miss Manton (1938) ,6.9
The Awful Truth (1937) ,7.9
The Girl Was Young (1937) ,7.0
Make Way for Tomorrow (1937) ,8.3
Marked Woman (1937) ,7.4
Snow White and the Seven Dwarfs (1937) ,7.6
Stage Door (1937) ,7.8
Stella Dallas (1937) ,7.5
Born to Dance (1936) ,6.8
Bullets or Ballots (1936) ,7.1
Camille (1936) ,7.5
Dracula's Daughter (1936) ,6.4
The Great Ziegfeld (1936) ,6.8
The Mandarin Mystery (1936) ,5.3
Mr. Deeds Goes to Town (1936) ,8.0
Murder at Glen Athol (1936) ,6.4
Hitori musuko (1936) ,7.9
Osaka Elegy (1936) ,7.4
Pennies from Heaven (1936) ,6.6
The Petrified Forest (1936) ,7.6
Romeo and Juliet (1936) ,6.7
Sabotage (1936) ,7.1
Secret Agent (1936) ,6.6
Theodora Goes Wild (1936) ,7.3
The 39 Steps (1935) ,7.8
Bride of Frankenstein (1935) ,7.9
Magnificent Obsession (1935) ,7.0
Naughty Marietta (1935) ,7.0
Roberta (1935) ,7.1
Anne of Green Gables (1934) ,7.1
Evelyn Prentice (1934) ,6.9
Imitation of Life (1934) ,7.6
It Happened One Night (1934) ,8.1
The Man Who Knew Too Much (1934) ,6.9
Maniac (1934) ,3.5
The Scarlet Empress (1934) ,7.7
Search for Beauty (1934) ,6.3
Spitfire (1934) ,5.5
42nd Street (1933) ,7.6
A Study in Scarlet (1933) ,5.7
Alice in Wonderland (1933) ,6.5
Baby Face (1933) ,7.6
Day of Reckoning (1933) ,6.5
Female (1933) ,6.8
Footlight Parade (1933) ,7.7
Gold Diggers of 1933 (1933) ,8.1
Little Women (1933) ,7.4
Queen Christina (1933) ,7.8
Tomorrow at Seven (1933) ,5.6
The Vampire Bat (1933) ,5.7
Grand Hotel (1932) ,7.6
Merrily We Go to Hell (1932) ,6.8
The Old Dark House (1932) ,7.3
Red-Headed Woman (1932) ,7.1
Shanghai Express (1932) ,7.4
Thirteen Women (1932) ,6.3
Three on a Match (1932) ,7.3
Vampyr (1932) ,7.6
Anna Christie (1930) ,7.2
The Cheat (1931) ,6.5
City Lights (1931) ,8.6
Indiscreet (1931) ,7.8
La Chienne (1931) ,7.7
M (1931) ,8.4
Mädchen in Uniform (1931) ,7.7
Mata Hari (1931) ,6.7
Night Nurse (1931) ,7.1
The Public Enemy (1931) ,7.7
The Skin Game (1931) ,5.8
Anna Christie (1930) ,6.9
The Bat Whispers (1930) ,6.5
Ladies of Leisure (1930) ,6.8
Min and Bill (1930) ,7.3
Murder! (1930) ,6.4
The Shame of Mary Boyle (1930) ,4.8
Pandora's Box (1929) ,8.0
The Patsy (1928) ,8.1
It (1927) ,7.4
My Best Girl (1927) ,7.6
So's Your Old Man (1926) ,6.8
Manhandled (1924) ,8.0
La souriante Madame Beudet (1923) ,6.8
Dr. Mabuse: The Gambler (1922) ,7.9
Foolish Wives (1922) ,7.3
Häxan (1922) ,7.7
The Blot (1921) ,6.9
Orphans of the Storm (1921) ,7.8
Pollyanna (1920) ,6.8
Within Our Gates (1920) ,6.4
When the Clouds Roll by (1919) ,7.0
Ich möchte kein Mann sein (1918) ,7.1
Stella Maris (1918) ,7.4
Tarzan of the Apes (1918) ,5.9
A Tale of Two Cities (1917) ,6.3
The Poor Little Rich Girl (1917) ,6.8
Rebecca of Sunnybrook Farm (1917) ,7.0
Gretchen the Greenhorn (1916) ,6.5
Lady Windermere's Fan (1916) ,5.5
Snow White (1916) ,6.2
Tilly the Tomboy Visits the Poor (1910) ,5.8
Cinderella (1899) ,6.6
